from_location;to_location;dist
5.0;2.0;1.3297999999999999
5.0;3.0;1.8005
5.0;4.0;2.1247
5.0;5.0;0.0
5.0;6.0;0.9741000000000001
5.0;7.0;2.3946
5.0;8.0;2.9682
5.0;9.0;3.1016999999999997
5.0;10.0;3.2025
5.0;11.0;3.415
5.0;12.0;3.7116
5.0;13.0;2.1079
5.0;14.0;3.7302
5.0;15.0;3.7681999999999998
5.0;16.0;3.0145999999999997
5.0;17.0;3.8274
5.0;18.0;3.9968000000000004
5.0;19.0;2.4021999999999997
5.0;20.0;4.0701
5.0;21.0;2.5855
5.0;22.0;3.6858
5.0;23.0;5.476100000000001
5.0;24.0;7.1225
5.0;25.0;3.7605
5.0;26.0;5.698300000000001
5.0;27.0;6.4167
5.0;28.0;4.5237
5.0;29.0;5.9479
5.0;30.0;6.0761
5.0;31.0;5.807
5.0;32.0;6.5501000000000005
5.0;33.0;6.0263
5.0;34.0;6.889
5.0;35.0;7.6386
5.0;36.0;6.3205
5.0;37.0;7.9933000000000005
5.0;38.0;7.3013
5.0;39.0;10.2385
5.0;40.0;9.2726
5.0;41.0;11.0342
6.0;0.0;7.345899999999999
6.0;1.0;5.2878
6.0;2.0;2.0359000000000003
6.0;3.0;2.8289
6.0;4.0;3.153
6.0;5.0;1.1351
6.0;6.0;0.0
6.0;7.0;1.9617
6.0;8.0;2.8371999999999997
6.0;9.0;3.3508
6.0;10.0;4.230899999999999
6.0;11.0;3.664
6.0;12.0;3.6401
6.0;13.0;1.5169000000000001
6.0;14.0;4.7585
6.0;15.0;4.7965
6.0;16.0;2.5816999999999997
6.0;17.0;4.1722
6.0;18.0;4.0563
6.0;19.0;1.8113
6.0;20.0;4.1297
6.0;21.0;3.3630999999999998
6.0;22.0;4.4634
6.0;23.0;6.850899999999999
6.0;24.0;6.305899999999999
6.0;25.0;4.5381
6.0;26.0;8.3992
6.0;27.0;6.956300000000001
6.0;28.0;5.3013
6.0;29.0;6.4875
6.0;30.0;5.6432
6.0;31.0;6.3467
6.0;32.0;6.7555
6.0;33.0;6.4041999999999994
6.0;34.0;7.666600000000001
6.0;35.0;6.822100000000001
6.0;36.0;6.6983999999999995
6.0;37.0;8.5329
6.0;38.0;6.868399999999999
6.0;39.0;9.422
6.0;40.0;8.456100000000001
6.0;41.0;10.2177
7.0;0.0;6.528
7.0;1.0;5.1784
7.0;2.0;2.1847
7.0;3.0;2.8691
7.0;4.0;3.1933000000000002
7.0;5.0;2.4360999999999997
7.0;6.0;2.0622
7.0;7.0;0.0
7.0;8.0;0.9152
7.0;9.0;2.4204
7.0;10.0;4.271100000000001
7.0;11.0;2.3202
7.0;12.0;1.7181
7.0;13.0;1.2694
7.0;14.0;4.649100000000001
7.0;15.0;4.6871
7.0;16.0;1.3802
7.0;17.0;2.2502
7.0;18.0;2.1343
7.0;19.0;1.5637
7.0;20.0;2.2077
7.0;21.0;4.9927
7.0;22.0;6.093
7.0;23.0;6.5447
7.0;24.0;5.488
7.0;25.0;6.1677
7.0;26.0;6.767
7.0;27.0;5.0343
7.0;28.0;6.930899999999999
7.0;29.0;4.5655
7.0;30.0;3.7211999999999996
7.0;31.0;4.4247
7.0;32.0;4.8335
7.0;33.0;8.456700000000001
7.0;34.0;8.3144
7.0;35.0;6.0042
7.0;36.0;8.7509
7.0;37.0;6.611
7.0;38.0;5.6669
7.0;39.0;8.6041
7.0;40.0;7.638199999999999
7.0;41.0;9.399799999999999
8.0;0.0;7.589
8.0;1.0;4.2542
8.0;2.0;2.1946
8.0;3.0;3.1841
8.0;4.0;2.2106
8.0;5.0;2.7511
8.0;6.0;3.0194
8.0;7.0;1.0194
8.0;8.0;0.0
8.0;9.0;1.6763
8.0;10.0;3.5521
8.0;11.0;1.8789
8.0;12.0;1.2769000000000001
8.0;13.0;2.2265
8.0;14.0;3.7248
8.0;15.0;3.7628000000000004
8.0;16.0;2.6092
8.0;17.0;1.8089000000000002
8.0;18.0;1.5471
8.0;19.0;2.5209
8.0;20.0;1.6205
8.0;21.0;5.3516
8.0;22.0;6.451899999999999
8.0;23.0;5.94
8.0;24.0;6.549
8.0;25.0;6.5266
8.0;26.0;6.1621999999999995
8.0;27.0;4.593100000000001
8.0;28.0;7.4592
8.0;29.0;4.1242
8.0;30.0;3.6745
8.0;31.0;3.9834
8.0;32.0;4.3922
8.0;33.0;8.0838
8.0;34.0;7.2776000000000005
8.0;35.0;7.0651
8.0;36.0;8.378
8.0;37.0;6.1697
8.0;38.0;6.7279
8.0;39.0;7.3833
8.0;40.0;6.4174
8.0;41.0;10.460799999999999
9.0;0.0;8.335899999999999
9.0;1.0;3.5136999999999996
9.0;2.0;2.5686999999999998
9.0;3.0;3.5583
9.0;4.0;2.8084000000000002
9.0;5.0;3.1252
9.0;6.0;3.4071
9.0;7.0;2.1208
9.0;8.0;1.2655
9.0;9.0;0.0
9.0;10.0;2.8116999999999996
9.0;11.0;0.455
9.0;12.0;0.7517
9.0;13.0;3.3279
9.0;14.0;2.9844
9.0;15.0;3.0224
9.0;16.0;3.3562
9.0;17.0;1.0069
9.0;18.0;2.104
9.0;19.0;3.6223
9.0;20.0;2.1773000000000002
9.0;21.0;5.7258000000000004
9.0;22.0;6.8261
9.0;23.0;5.1995
9.0;24.0;7.2959
9.0;25.0;6.9008
9.0;26.0;5.4218
9.0;27.0;3.4325
9.0;28.0;7.8333
9.0;29.0;2.9636
9.0;30.0;4.4215
9.0;31.0;2.8228
9.0;32.0;3.5901
9.0;33.0;7.9673
9.0;34.0;7.7824
9.0;35.0;7.8121
9.0;36.0;8.2616
9.0;37.0;5.0091
9.0;38.0;7.4748
9.0;39.0;6.276
9.0;40.0;7.1643
9.0;41.0;11.2077
10.0;0.0;10.513200000000001
10.0;1.0;1.6594
10.0;2.0;2.7553
10.0;3.0;2.0166
10.0;4.0;1.6176
10.0;5.0;3.2468000000000004
10.0;6.0;3.792
10.0;7.0;4.298100000000001
10.0;8.0;3.4428
10.0;9.0;2.3190999999999997
10.0;10.0;0.0
10.0;11.0;2.6323000000000003
10.0;12.0;2.929
10.0;13.0;4.7652
10.0;14.0;1.13
10.0;15.0;1.168
10.0;16.0;4.876
10.0;17.0;3.1841999999999997
10.0;18.0;4.2813
10.0;19.0;5.0595
10.0;20.0;4.3546000000000005
10.0;21.0;5.0247
10.0;22.0;6.125100000000001
10.0;23.0;2.8836999999999997
10.0;24.0;9.4732
10.0;25.0;6.1998
10.0;26.0;3.106
10.0;27.0;5.7186
10.0;28.0;6.5869
10.0;29.0;5.2497
10.0;30.0;6.5988
10.0;31.0;5.108899999999999
10.0;32.0;5.767399999999999
10.0;33.0;5.6515
10.0;34.0;5.466600000000001
10.0;35.0;9.9894
10.0;36.0;5.9458
10.0;37.0;7.2951999999999995
10.0;38.0;9.6521
10.0;39.0;8.453299999999999
10.0;40.0;9.3416
10.0;41.0;13.385
11.0;0.0;8.0444
11.0;1.0;3.6963000000000004
11.0;2.0;2.9246999999999996
11.0;3.0;3.9141999999999997
11.0;4.0;3.5868
11.0;5.0;3.4812
11.0;6.0;3.8293000000000004
11.0;7.0;1.8293
11.0;8.0;0.974
11.0;9.0;0.8232999999999999
11.0;10.0;2.9941999999999998
11.0;11.0;0.0
11.0;12.0;0.4602
11.0;13.0;3.0364
11.0;14.0;3.1669
11.0;15.0;3.2049000000000003
11.0;16.0;3.0646999999999998
11.0;17.0;0.7153999999999999
11.0;18.0;1.8125
11.0;19.0;3.3308
11.0;20.0;1.8858
11.0;21.0;8.472
11.0;22.0;9.5724
11.0;23.0;5.382
11.0;24.0;7.0043999999999995
11.0;25.0;9.6471
11.0;26.0;5.6043
11.0;27.0;3.4995
11.0;28.0;10.410200000000001
11.0;29.0;3.0305999999999997
11.0;30.0;4.13
11.0;31.0;2.8898
11.0;32.0;3.2986
11.0;33.0;8.149899999999999
11.0;34.0;7.965
11.0;35.0;7.5206
11.0;36.0;8.4441
11.0;37.0;5.0761
11.0;38.0;7.1833
11.0;39.0;5.9845
11.0;40.0;6.8728
11.0;41.0;10.9162
12.0;0.0;8.0209
12.0;1.0;3.8128
12.0;2.0;3.0412
12.0;3.0;4.0308
12.0;4.0;3.7033
12.0;5.0;3.5976999999999997
12.0;6.0;3.8058
12.0;7.0;1.8057
12.0;8.0;0.9505
12.0;9.0;1.0548
12.0;10.0;3.1107
12.0;11.0;0.9546
12.0;12.0;0.0
12.0;13.0;3.0129
12.0;14.0;3.2834
12.0;15.0;3.3214
12.0;16.0;3.0410999999999997
12.0;17.0;0.8846
12.0;18.0;1.3637000000000001
12.0;19.0;3.3072
12.0;20.0;1.4370999999999998
12.0;21.0;8.4485
12.0;22.0;9.5488
12.0;23.0;5.498600000000001
12.0;24.0;6.980899999999999
12.0;25.0;9.6235
12.0;26.0;5.7208000000000006
12.0;27.0;3.6687
12.0;28.0;10.386700000000001
12.0;29.0;3.1999
12.0;30.0;4.1365
12.0;31.0;3.0591
12.0;32.0;2.9934000000000003
12.0;33.0;8.266399999999999
12.0;34.0;8.0815
12.0;35.0;7.497
12.0;36.0;8.5606
12.0;37.0;5.2453
12.0;38.0;7.1597
12.0;39.0;5.6793000000000005
12.0;40.0;6.8793999999999995
12.0;41.0;10.8926
13.0;0.0;5.8813
13.0;1.0;5.7998
13.0;2.0;2.6564
13.0;3.0;3.3408
13.0;4.0;3.665
13.0;5.0;2.0648
13.0;6.0;1.5223
13.0;7.0;1.2838
13.0;8.0;2.1594
13.0;9.0;3.6367
13.0;10.0;4.7428
13.0;11.0;3.5643000000000002
13.0;12.0;2.9623000000000004
13.0;13.0;0.0
13.0;14.0;5.2703999999999995
13.0;15.0;5.3084
13.0;16.0;2.4566999999999997
13.0;17.0;3.4944
13.0;18.0;3.3785
13.0;19.0;0.3467
13.0;20.0;3.822
13.0;21.0;3.7756
13.0;22.0;4.876
13.0;23.0;9.149
13.0;24.0;4.8413
13.0;25.0;4.950699999999999
13.0;26.0;9.2347
13.0;27.0;6.2785
13.0;28.0;5.7138
13.0;29.0;5.8096000000000005
13.0;30.0;5.5175
13.0;31.0;5.6688
13.0;32.0;7.0644
13.0;33.0;7.2396
13.0;34.0;10.1522
13.0;35.0;5.3575
13.0;36.0;7.5339
13.0;37.0;7.8551
13.0;38.0;5.247
13.0;39.0;7.9574
13.0;40.0;6.9915
13.0;41.0;8.7531
14.0;0.0;10.506
14.0;1.0;0.6606000000000001
14.0;2.0;3.1081
14.0;3.0;2.3694
14.0;4.0;1.9704000000000002
14.0;5.0;3.5997
14.0;6.0;4.1448
14.0;7.0;4.2909
14.0;8.0;3.4356
14.0;9.0;2.3119
14.0;10.0;1.3778
14.0;11.0;2.6250999999999998
14.0;12.0;2.9218
14.0;13.0;5.118
14.0;14.0;0.0
14.0;15.0;0.1693
14.0;16.0;5.228800000000001
14.0;17.0;3.177
14.0;18.0;4.274100000000001
14.0;19.0;5.4123
14.0;20.0;4.3473999999999995
14.0;21.0;5.3776
14.0;22.0;6.4779
14.0;23.0;3.3039
14.0;24.0;9.466
14.0;25.0;6.5526
14.0;26.0;3.5262
14.0;27.0;5.711399999999999
14.0;28.0;7.605300000000001
14.0;29.0;5.2426
14.0;30.0;6.591600000000001
14.0;31.0;5.1017
14.0;32.0;5.7602
14.0;33.0;6.669899999999999
14.0;34.0;6.3486
14.0;35.0;9.9822
14.0;36.0;6.9642
14.0;37.0;7.288
14.0;38.0;9.6449
14.0;39.0;8.4461
14.0;40.0;9.3345
14.0;41.0;13.377799999999999
15.0;0.0;10.540799999999999
15.0;1.0;0.5373
15.0;2.0;3.1429
15.0;3.0;2.4043
15.0;4.0;2.0052
15.0;5.0;3.6345
15.0;6.0;4.179600000000001
15.0;7.0;4.325699999999999
15.0;8.0;3.4705
15.0;9.0;2.3467
15.0;10.0;1.4127
15.0;11.0;2.6599
15.0;12.0;2.9566
15.0;13.0;5.1528
15.0;14.0;0.1894
15.0;15.0;0.0
15.0;16.0;5.2636
15.0;17.0;3.2118
15.0;18.0;4.3088999999999995
15.0;19.0;5.4472
15.0;20.0;4.3822
15.0;21.0;5.4124
15.0;22.0;6.5127
15.0;23.0;3.4463000000000004
15.0;24.0;9.5008
15.0;25.0;6.5874
15.0;26.0;3.6685
15.0;27.0;5.7462
15.0;28.0;7.5037
15.0;29.0;5.277399999999999
15.0;30.0;6.626399999999999
15.0;31.0;5.1366000000000005
15.0;32.0;5.795100000000001
15.0;33.0;6.5683
15.0;34.0;6.3834
15.0;35.0;10.017
15.0;36.0;6.8626000000000005
15.0;37.0;7.3228
15.0;38.0;9.6797
15.0;39.0;8.4809
15.0;40.0;9.369299999999999
15.0;41.0;13.412600000000001
16.0;0.0;5.4505
16.0;1.0;6.2636
16.0;2.0;2.7928
16.0;3.0;3.4772
16.0;4.0;3.8014
16.0;5.0;3.0442
16.0;6.0;2.6703
16.0;7.0;1.4203
16.0;8.0;2.0004
16.0;9.0;3.5056
16.0;10.0;4.8792
16.0;11.0;3.4054
16.0;12.0;2.8033
16.0;13.0;2.7136
16.0;14.0;5.7343
16.0;15.0;5.7723
16.0;16.0;0.0
16.0;17.0;3.3354
16.0;18.0;2.6346
16.0;19.0;2.847
16.0;20.0;1.6588
16.0;21.0;5.8903
16.0;22.0;6.990600000000001
16.0;23.0;11.2637
16.0;24.0;4.4105
16.0;25.0;7.065300000000001
16.0;26.0;11.3493
16.0;27.0;6.1196
16.0;28.0;7.8285
16.0;29.0;5.6507
16.0;30.0;3.3543000000000003
16.0;31.0;5.5099
16.0;32.0;4.9012
16.0;33.0;9.354299999999999
16.0;34.0;12.2669
16.0;35.0;4.9266000000000005
16.0;36.0;9.6485
16.0;37.0;7.6962
16.0;38.0;4.589300000000001
16.0;39.0;7.5265
16.0;40.0;6.5606
16.0;41.0;8.3222
17.0;0.0;8.4476
17.0;1.0;4.099399999999999
17.0;2.0;3.3278000000000003
17.0;3.0;4.317399999999999
17.0;4.0;3.9899
17.0;5.0;3.8844000000000003
17.0;6.0;4.2325
17.0;7.0;2.2325
17.0;8.0;1.3772
17.0;9.0;0.8442999999999999
17.0;10.0;3.3974
17.0;11.0;0.8064
17.0;12.0;0.8633
17.0;13.0;3.4396
17.0;14.0;3.5701
17.0;15.0;3.6081
17.0;16.0;3.4679
17.0;17.0;0.0
17.0;18.0;2.2156
17.0;19.0;3.734
17.0;20.0;2.289
17.0;21.0;8.875200000000001
17.0;22.0;9.9755
17.0;23.0;5.7852
17.0;24.0;7.4076
17.0;25.0;10.0502
17.0;26.0;6.0075
17.0;27.0;3.0225999999999997
17.0;28.0;10.8134
17.0;29.0;2.5536999999999996
17.0;30.0;4.5331
17.0;31.0;2.4129
17.0;32.0;3.5298000000000003
17.0;33.0;8.553
17.0;34.0;8.3681
17.0;35.0;7.9237
17.0;36.0;8.847299999999999
17.0;37.0;4.5992
17.0;38.0;7.5865
17.0;39.0;6.2156
17.0;40.0;7.276
17.0;41.0;11.3194
18.0;0.0;7.4928
18.0;1.0;5.175
18.0;2.0;3.3110999999999997
18.0;3.0;4.3006
18.0;4.0;3.3270999999999997
18.0;5.0;3.8676
18.0;6.0;3.9718
18.0;7.0;1.9718
18.0;8.0;1.1165
18.0;9.0;2.4169
18.0;10.0;4.472899999999999
18.0;11.0;2.3168
18.0;12.0;1.3637000000000001
18.0;13.0;3.1789
18.0;14.0;4.6456
18.0;15.0;4.6836
18.0;16.0;2.513
18.0;17.0;2.2468000000000004
18.0;18.0;0.0
18.0;19.0;3.4733
18.0;20.0;0.6325
18.0;21.0;7.9204
18.0;22.0;9.020700000000001
18.0;23.0;6.8607
18.0;24.0;6.4528
18.0;25.0;9.0954
18.0;26.0;7.083
18.0;27.0;5.0309
18.0;28.0;9.858600000000001
18.0;29.0;4.5621
18.0;30.0;3.1735
18.0;31.0;4.4212
18.0;32.0;3.4385
18.0;33.0;11.3844
18.0;34.0;8.3941
18.0;35.0;6.9689
18.0;36.0;11.678600000000001
18.0;37.0;6.6075
18.0;38.0;6.6316999999999995
18.0;39.0;6.1243
18.0;40.0;5.916399999999999
18.0;41.0;6.3907
19.0;0.0;5.9193999999999996
19.0;1.0;7.4533000000000005
19.0;2.0;3.0181999999999998
19.0;3.0;4.9943
19.0;4.0;5.3185
19.0;5.0;2.4266
19.0;6.0;1.8840999999999999
19.0;7.0;1.6456
19.0;8.0;2.5212
19.0;9.0;3.9985
19.0;10.0;6.3963
19.0;11.0;3.9261999999999997
19.0;12.0;3.3241
19.0;13.0;0.3521
19.0;14.0;6.924
19.0;15.0;6.962
19.0;16.0;2.4948
19.0;17.0;3.8562
19.0;18.0;4.8359
19.0;19.0;0.0
19.0;20.0;3.8602
19.0;21.0;3.8138
19.0;22.0;4.9141
19.0;23.0;9.1872
19.0;24.0;4.8793999999999995
19.0;25.0;4.9888
19.0;26.0;9.2728
19.0;27.0;6.6403
19.0;28.0;5.7519
19.0;29.0;6.1715
19.0;30.0;5.5556
19.0;31.0;6.030600000000001
19.0;32.0;7.102600000000001
19.0;33.0;7.277699999999999
19.0;34.0;10.1904
19.0;35.0;5.3956
19.0;36.0;7.572
19.0;37.0;8.216899999999999
19.0;38.0;5.2852
19.0;39.0;7.9955
19.0;40.0;7.0296
19.0;41.0;8.7912
20.0;0.0;7.5524
20.0;1.0;5.2346
20.0;2.0;3.3707
20.0;3.0;4.3603000000000005
20.0;4.0;3.3868
20.0;5.0;3.9272
20.0;6.0;4.0314
20.0;7.0;2.0314
20.0;8.0;1.1761
20.0;9.0;2.4766
20.0;10.0;4.5326
20.0;11.0;2.3764000000000003
20.0;12.0;1.4234
20.0;13.0;3.2386
20.0;14.0;4.7053
20.0;15.0;4.7433000000000005
20.0;16.0;2.5726999999999998
20.0;17.0;2.3064
20.0;18.0;0.6189
20.0;19.0;3.5329
20.0;20.0;0.0
20.0;21.0;7.9801
20.0;22.0;9.0804
20.0;23.0;6.9204
20.0;24.0;6.5123999999999995
20.0;25.0;9.155100000000001
20.0;26.0;7.1427
20.0;27.0;5.0906
20.0;28.0;9.9182
20.0;29.0;4.6217
20.0;30.0;3.0452
20.0;31.0;4.480899999999999
20.0;32.0;3.3102
20.0;33.0;11.444
20.0;34.0;8.453700000000001
20.0;35.0;7.0286
20.0;36.0;11.738299999999999
20.0;37.0;6.6672
20.0;38.0;6.6913
20.0;39.0;5.996
20.0;40.0;5.7881
20.0;41.0;6.2623999999999995
21.0;0.0;8.77
21.0;1.0;5.3816999999999995
21.0;2.0;3.1492
21.0;3.0;2.9228
21.0;4.0;3.2469
21.0;5.0;2.4562
21.0;6.0;3.0475
21.0;7.0;4.6265
21.0;8.0;5.502
21.0;9.0;5.357
21.0;10.0;4.3247
21.0;11.0;5.6701999999999995
21.0;12.0;6.305
21.0;13.0;3.4067
21.0;14.0;4.852399999999999
21.0;15.0;4.8904
21.0;16.0;5.3454
21.0;17.0;6.837
21.0;18.0;7.6865
21.0;19.0;3.5401
21.0;20.0;6.7107
21.0;21.0;0.0
21.0;22.0;2.1815
21.0;23.0;7.0687
21.0;24.0;7.73
21.0;25.0;2.2561999999999998
21.0;26.0;7.1543
21.0;27.0;9.6212
21.0;28.0;3.0193000000000003
21.0;29.0;9.152299999999999
21.0;30.0;8.4062
21.0;31.0;9.0115
21.0;32.0;9.953100000000001
21.0;33.0;5.1592
21.0;34.0;8.0719
21.0;35.0;8.2461
21.0;36.0;5.4535
21.0;37.0;11.197799999999999
21.0;38.0;8.1357
21.0;39.0;10.8461
21.0;40.0;9.8801
21.0;41.0;11.6418
22.0;0.0;9.4156
22.0;1.0;6.0273
22.0;2.0;3.7948000000000004
22.0;3.0;3.5684
22.0;4.0;3.8926
22.0;5.0;3.1018000000000003
22.0;6.0;3.6932
22.0;7.0;5.2721
22.0;8.0;6.147600000000001
22.0;9.0;6.0027
22.0;10.0;4.9704
22.0;11.0;6.3159
22.0;12.0;6.9506000000000006
22.0;13.0;4.0523
22.0;14.0;5.498
22.0;15.0;5.536
22.0;16.0;5.991
22.0;17.0;7.4826999999999995
22.0;18.0;8.3321
22.0;19.0;4.1857
22.0;20.0;7.3563
22.0;21.0;0.6686
22.0;22.0;0.0
22.0;23.0;7.714300000000001
22.0;24.0;8.3756
22.0;25.0;1.2155
22.0;26.0;7.7999
22.0;27.0;10.2668
22.0;28.0;2.753
22.0;29.0;9.7979
22.0;30.0;9.0518
22.0;31.0;9.6571
22.0;32.0;10.598700000000001
22.0;33.0;4.8729
22.0;34.0;8.7175
22.0;35.0;8.8918
22.0;36.0;5.1672
22.0;37.0;11.843399999999999
22.0;38.0;8.7813
22.0;39.0;11.491700000000002
22.0;40.0;10.525799999999998
22.0;41.0;12.2874
23.0;0.0;13.5399
23.0;1.0;3.9389000000000003
23.0;2.0;5.0255
23.0;3.0;4.2868
23.0;4.0;3.8878000000000004
23.0;5.0;6.2565
23.0;6.0;6.8478
23.0;7.0;6.5262
23.0;8.0;6.047
23.0;9.0;4.9232
23.0;10.0;2.7191
23.0;11.0;5.2364
23.0;12.0;5.5331
23.0;13.0;8.1767
23.0;14.0;3.3253000000000004
23.0;15.0;3.4475
23.0;16.0;10.1153
23.0;17.0;5.7883000000000004
23.0;18.0;6.8854
23.0;19.0;8.3101
23.0;20.0;6.9588
23.0;21.0;6.6016
23.0;22.0;7.702
23.0;23.0;0.0
23.0;24.0;12.4999
23.0;25.0;6.836600000000001
23.0;26.0;0.8779
23.0;27.0;8.322799999999999
23.0;28.0;5.9266000000000005
23.0;29.0;7.853899999999999
23.0;30.0;13.1761
23.0;31.0;10.7094
23.0;32.0;8.3716
23.0;33.0;4.9912
23.0;34.0;2.9604
23.0;35.0;13.0161
23.0;36.0;5.285399999999999
23.0;37.0;13.5274
23.0;38.0;12.9056
23.0;39.0;15.616
23.0;40.0;14.6501
23.0;41.0;16.4117
24.0;0.0;1.5069000000000001
24.0;1.0;8.0771
24.0;2.0;6.0085
24.0;3.0;6.998
24.0;4.0;6.0245
24.0;5.0;7.386
24.0;6.0;6.8436
24.0;7.0;4.2563
