index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
74;o;0;0;35;22;3;L
75;i;39;0;0;22;1;S
76;i;13;0;0;22;1;S
77;i;37;0;0;22;1;S
78;i;37;0;0;22;1;S
79;i;19;0;0;22;1;S
80;i;40;0;0;22;1;S
81;i;28;0;0;22;1;S
82;i;5;0;0;22;1;S
83;i;16;0;0;22;1;S
84;i;28;0;0;22;1;S
85;i;4;0;0;22;1;S
86;i;10;0;0;22;1;S
87;i;27;0;0;22;1;S
88;i;23;0;0;22;1;S
89;i;16;0;0;22;1;S
90;i;27;0;0;22;1;S
91;i;8;0;0;22;1;S
92;i;5;0;0;22;1;S
93;i;28;0;0;22;1;S
94;i;4;0;0;22;1;S
95;i;1;0;0;22;1;S
96;i;24;0;0;22;1;S
97;i;15;0;0;22;1;S
98;i;37;0;0;22;1;S
99;i;3;0;0;22;1;S
100;i;3;0;0;22;1;S
101;i;26;0;0;22;1;S
102;i;5;0;0;22;1;S
103;i;1;0;0;22;1;S
104;i;32;0;0;22;1;S
105;i;9;0;0;22;1;S
106;i;24;0;0;22;1;S
107;i;36;0;0;22;1;S
108;i;32;0;0;22;1;S
109;i;23;0;0;22;1;S
110;i;3;0;0;22;1;S
111;i;9;0;0;22;1;S
112;i;8;0;0;22;1;S
113;i;3;0;0;22;1;S
114;i;38;0;0;22;1;S
115;i;3;0;0;22;1;S
116;i;39;0;0;22;1;S
117;i;14;0;0;22;1;S
118;i;24;0;0;22;1;S
119;i;34;0;0;22;1;S
120;i;39;0;0;22;1;S
121;i;9;0;0;22;1;S
122;i;33;0;0;22;1;S
123;i;38;0;0;22;1;S
124;i;11;0;0;22;1;S
125;i;27;0;0;22;1;S
126;i;19;0;0;22;1;S
127;i;40;0;0;22;1;S
128;i;21;0;0;22;1;S
129;i;19;0;0;22;1;S
130;i;22;0;0;22;1;S
131;i;2;0;0;22;1;S
132;i;38;0;0;22;1;S
133;i;37;0;0;22;1;S
134;i;31;0;0;22;1;S
135;i;36;0;0;22;1;S
136;i;23;0;0;22;1;S
137;i;18;0;0;22;1;S
138;i;2;0;0;22;1;S
139;i;2;0;0;22;1;S
140;i;20;0;0;22;1;S
141;i;4;0;0;22;1;S
142;i;28;0;0;22;1;S
143;i;13;0;0;22;1;S
144;i;12;0;0;22;1;S
145;i;22;0;0;22;1;S
146;i;20;0;0;22;1;S
147;i;12;0;0;22;1;S
148;i;29;0;0;22;1;S
149;i;33;0;0;22;1;S
150;i;25;0;0;22;2;M
151;i;20;0;0;22;2;M
152;i;20;0;0;22;2;M
153;i;32;0;0;22;2;M
154;i;5;0;0;22;2;M
155;i;37;0;0;22;2;M
156;i;28;0;0;22;2;M
157;i;29;0;0;22;2;M
158;i;5;0;0;22;2;M
159;i;6;0;0;22;2;M
160;i;17;0;0;22;2;M
161;i;33;0;0;22;2;M
162;i;34;0;0;22;2;M
163;i;4;0;0;22;2;M
164;i;29;0;0;22;2;M
165;i;7;0;0;22;2;M
166;i;1;0;0;22;2;M
167;i;4;0;0;22;2;M
168;i;39;0;0;22;2;M
169;i;20;0;0;22;2;M
170;i;32;0;0;22;2;M
171;i;13;0;0;22;2;M
172;i;32;0;0;22;2;M
173;i;17;0;0;22;2;M
174;i;21;0;0;22;2;M
175;i;17;0;0;22;2;M
176;i;18;0;0;22;2;M
177;i;31;0;0;22;2;M
178;i;7;0;0;22;2;M
179;i;5;0;0;22;2;M
180;i;12;0;0;22;2;M
181;i;15;0;0;22;2;M
182;i;31;0;0;22;2;M
183;i;31;0;0;22;2;M
184;i;39;0;0;22;2;M
185;i;30;0;0;22;2;M
186;i;19;0;0;22;2;M
187;i;37;0;0;22;2;M
188;i;36;0;0;22;2;M
189;i;18;0;0;22;2;M
190;i;27;0;0;22;2;M
191;i;33;0;0;22;2;M
192;i;25;0;0;22;2;M
193;i;36;0;0;22;2;M
194;i;31;0;0;22;2;M
195;i;10;0;0;22;2;M
196;i;21;0;0;22;2;M
197;i;10;0;0;22;2;M
198;i;30;0;0;22;2;M
199;i;39;0;0;22;2;M
200;i;30;0;0;22;2;M
201;i;21;0;0;22;2;M
202;i;8;0;0;22;2;M
203;i;34;0;0;22;2;M
204;i;7;0;0;22;2;M
205;i;40;0;0;22;2;M
206;i;16;0;0;22;2;M
207;i;15;0;0;22;2;M
208;i;32;0;0;22;2;M
209;i;33;0;0;22;2;M
210;i;34;0;0;22;2;M
211;i;18;0;0;22;2;M
212;i;28;0;0;22;2;M
213;i;8;0;0;22;2;M
214;i;17;0;0;22;2;M
215;i;35;0;0;22;2;M
216;i;29;0;0;22;2;M
217;i;2;0;0;22;2;M
218;i;35;0;0;22;2;M
219;i;14;0;0;22;2;M
220;i;1;0;0;22;2;M
221;i;18;0;0;22;2;M
222;i;12;0;0;22;2;M
223;i;15;0;0;22;2;M
224;i;27;0;0;22;2;M
225;i;30;0;0;22;3;L
226;i;39;0;0;22;3;L
227;i;14;0;0;22;3;L
228;i;16;0;0;22;3;L
229;i;30;0;0;22;3;L
230;i;1;0;0;22;3;L
231;i;38;0;0;22;3;L
232;i;3;0;0;22;3;L
233;i;3;0;0;22;3;L
234;i;34;0;0;22;3;L
235;i;10;0;0;22;3;L
236;i;34;0;0;22;3;L
237;i;9;0;0;22;3;L
238;i;36;0;0;22;3;L
239;i;26;0;0;22;3;L
240;i;33;0;0;22;3;L
241;i;20;0;0;22;3;L
242;i;20;0;0;22;3;L
243;i;18;0;0;22;3;L
244;i;7;0;0;22;3;L
245;i;5;0;0;22;3;L
246;i;33;0;0;22;3;L
247;i;40;0;0;22;3;L
248;i;5;0;0;22;3;L
249;i;35;0;0;22;3;L
250;i;28;0;0;22;3;L
251;i;3;0;0;22;3;L
252;i;29;0;0;22;3;L
253;i;30;0;0;22;3;L
254;i;27;0;0;22;3;L
255;i;23;0;0;22;3;L
256;i;7;0;0;22;3;L
257;i;30;0;0;22;3;L
258;i;31;0;0;22;3;L
259;i;30;0;0;22;3;L
260;i;26;0;0;22;3;L
261;i;11;0;0;22;3;L
262;i;7;0;0;22;3;L
263;i;6;0;0;22;3;L
264;i;30;0;0;22;3;L
265;i;38;0;0;22;3;L
266;i;9;0;0;22;3;L
267;i;33;0;0;22;3;L
268;i;23;0;0;22;3;L
269;i;14;0;0;22;3;L
270;i;8;0;0;22;3;L
271;i;7;0;0;22;3;L
272;i;17;0;0;22;3;L
273;i;22;0;0;22;3;L
274;i;1;0;0;22;3;L
275;i;28;0;0;22;3;L
276;i;20;0;0;22;3;L
277;i;32;0;0;22;3;L
278;i;24;0;0;22;3;L
279;i;35;0;0;22;3;L
280;i;16;0;0;22;3;L
281;i;18;0;0;22;3;L
282;i;7;0;0;22;3;L
283;i;36;0;0;22;3;L
284;i;27;0;0;22;3;L
285;i;35;0;0;22;3;L
286;i;27;0;0;22;3;L
287;i;20;0;0;22;3;L
288;i;5;0;0;22;3;L
289;i;8;0;0;22;3;L
290;i;38;0;0;22;3;L
291;i;1;0;0;22;3;L
292;i;1;0;0;22;3;L
293;i;2;0;0;22;3;L
294;i;7;0;0;22;3;L
295;i;34;0;0;22;3;L
296;i;18;0;0;22;3;L
297;i;13;0;0;22;3;L
298;i;15;0;0;22;3;L
299;i;14;0;0;22;3;L
