index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
271;i;7;0;0;10;2;M
272;i;7;0;0;10;2;M
273;i;16;0;0;10;2;M
274;i;39;0;0;10;2;M
275;i;28;0;0;10;3;L
276;i;23;0;0;10;3;L
277;i;5;0;0;10;3;L
278;i;12;0;0;10;3;L
279;i;28;0;0;10;3;L
280;i;36;0;0;10;3;L
281;i;21;0;0;10;3;L
282;i;36;0;0;10;3;L
283;i;22;0;0;10;3;L
284;i;16;0;0;10;3;L
285;i;20;0;0;10;3;L
286;i;30;0;0;10;3;L
287;i;8;0;0;10;3;L
288;i;38;0;0;10;3;L
289;i;17;0;0;10;3;L
290;i;7;0;0;10;3;L
291;i;37;0;0;10;3;L
292;i;24;0;0;10;3;L
293;i;1;0;0;10;3;L
294;i;27;0;0;10;3;L
295;i;9;0;0;10;3;L
296;i;4;0;0;10;3;L
297;i;31;0;0;10;3;L
298;i;19;0;0;10;3;L
299;i;24;0;0;10;3;L
